id,scrape_id,last_scraped,source,name,host_id,host_since,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,price,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,year
1.1368792678429695e+18,20240629155744.0,2024-06-30,city scrape,Sweet apartment with great location,60226908.0,2016-02-24,17.0,f,1.0,1.0,"['email', 'phone']",Sagene,59.93123744707161,10.759278470914907,Entire home/apt,2.0,1.0,1040.0,2.0,365.0,9.0,39.0,69.0,69.0,0.0,0.0,0.0,f,1.0,1.0,0.0,0.0,2016
1.1368969726973116e+18,20240629155744.0,2024-06-30,city scrape,Apartment in the heart of Oslo,149959085.0,2017-09-10,100.0,t,2.0,2.0,"['email', 'phone']",Grünerløkka,59.927304318537445,10.775715181381369,Entire home/apt,2.0,1.0,1000.0,7.0,365.0,15.0,21.0,21.0,95.0,0.0,0.0,0.0,f,2.0,1.0,1.0,0.0,2017
1.1369634724720763e+18,20240629155744.0,2024-06-29,city scrape,Cozy central apartment,54518580.0,2016-01-13,80.0,f,1.0,1.0,['phone'],Gamle Oslo,59.91459,10.77048,Entire home/apt,3.0,1.0,1300.0,4.0,20.0,0.0,19.0,49.0,52.0,3.0,3.0,1.0,f,1.0,1.0,0.0,0.0,2016
1.1369971828314152e+18,20240629155744.0,2024-06-30,city scrape,Two-bedroom Apartment in Central Oslo - Barcode,137789702.0,2017-06-30,100.0,f,1.0,1.0,"['email', 'phone']",Gamle Oslo,59.90807774824902,10.761779373016358,Entire home/apt,4.0,2.0,2800.0,4.0,365.0,12.0,17.0,25.0,115.0,2.0,2.0,1.0,f,1.0,1.0,0.0,0.0,2017
1.1370058886392788e+18,20240629155744.0,2024-06-29,city scrape,In the city by the sea,181033338.0,2018-03-28,100.0,f,1.0,1.0,"['email', 'phone']",Frogner,59.90682,10.7207,Entire home/apt,4.0,2.0,6000.0,4.0,32.0,15.0,22.0,22.0,22.0,0.0,0.0,0.0,f,1.0,1.0,0.0,0.0,2018
1.1370683715915286e+18,20240629155744.0,2024-06-29,city scrape,Edge Oslo: Hideaway with breathtaking city views,24097184.0,2014-11-24,9.0,f,2.0,8.0,"['email', 'phone']",Gamle Oslo,59.90238459318724,10.778027915344222,Entire home/apt,6.0,2.0,1440.0,1.0,1125.0,28.0,52.0,82.0,357.0,0.0,0.0,0.0,f,1.0,1.0,0.0,0.0,2014
1.1370821833500924e+18,20240629155744.0,2024-06-29,city scrape,Moderne leilighet i Oslo,46878080.0,2015-10-18,78.0,f,1.0,1.0,"['email', 'phone']",Nordre Aker,59.9567986882965,10.78454294869135,Entire home/apt,4.0,2.0,900.0,2.0,120.0,16.0,37.0,63.0,100.0,2.0,2.0,2.0,f,1.0,1.0,0.0,0.0,2015
1.1370955436879731e+18,20240629155744.0,2024-06-29,city scrape,Sentrumsnær leilighet- stor terrasse med mye sol,13069457.0,2014-03-12,80.0,f,1.0,1.0,"['email', 'phone']",Alna,59.91059,10.82592,Entire home/apt,4.0,2.0,1529.0,3.0,360.0,10.0,12.0,12.0,12.0,6.0,6.0,5.0,f,1.0,1.0,0.0,0.0,2014
1.1373788710442575e+18,20240629155744.0,2024-06-30,city scrape,2-roms leilighet på Majorstuen,199484556.0,2018-07-02,74.0,f,1.0,1.0,"['email', 'phone']",Frogner,59.929008267941,10.714496161569162,Entire home/apt,3.0,1.0,1800.0,4.0,365.0,0.0,28.0,58.0,58.0,0.0,0.0,0.0,f,1.0,1.0,0.0,0.0,2018
1.1374028350900946e+18,20240629155744.0,2024-06-30,city scrape,A cozy room in my apartment,14194803.0,2015-04-08,50.0,f,2.0,3.0,"['email', 'phone']",Grünerløkka,59.92701,10.7536,Private room,2.0,1.0,800.0,1.0,365.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,f,2.0,0.0,2.0,0.0,2015
1.1374070030805869e+18,20240629155744.0,2024-06-29,city scrape,Centrally located - park view,572932337.0,2024-04-18,74.0,f,1.0,1.0,['phone'],Gamle Oslo,59.914661021033965,10.771655101243384,Entire home/apt,2.0,1.0,960.0,28.0,36.0,30.0,30.0,30.0,103.0,0.0,0.0,0.0,f,1.0,1.0,0.0,0.0,2024
1.1374330464295299e+18,20240629155744.0,2024-06-29,city scrape,Cozy and modern apartment near city centre,157067699.0,2017-11-01,100.0,f,1.0,1.0,"['email', 'phone']",Grünerløkka,59.93077303470394,10.797849698147592,Entire home/apt,2.0,1.0,1107.0,2.0,10.0,27.0,27.0,27.0,74.0,3.0,3.0,1.0,f,1.0,1.0,0.0,0.0,2017
1.1374379409315497e+18,20240629155744.0,2024-06-29,city scrape,"Trendy nyoppusset, parkutsikt.",33755176.0,2015-05-19,67.0,f,1.0,1.0,"['email', 'phone']",Sagene,59.93622765042471,10.774377408503993,Entire home/apt,3.0,1.0,1100.0,2.0,14.0,26.0,56.0,86.0,87.0,2.0,2.0,1.0,f,1.0,1.0,0.0,0.0,2015
1.1374755147110534e+18,20240629155744.0,2024-06-29,city scrape,Modern 3-BR apartment - Near City Center!,316853449.0,2019-12-12,82.0,t,1.0,2.0,"['email', 'phone', 'work_email']",Bjerke,59.94753,10.85239,Entire home/apt,5.0,3.0,1386.0,1.0,8.0,24.0,42.0,72.0,252.0,1.0,1.0,1.0,f,1.0,1.0,0.0,0.0,2019
1.137497626035758e+18,20240629155744.0,2024-06-29,city scrape,Sentral toppleilighet,182623476.0,2018-04-05,71.0,f,2.0,2.0,"['email', 'phone']",Gamle Oslo,59.91705968580749,10.788640746997324,Entire home/apt,5.0,2.0,1586.0,4.0,365.0,15.0,16.0,16.0,16.0,1.0,1.0,0.0,f,1.0,1.0,0.0,0.0,2018
1.1375585011169627e+18,20240629155744.0,2024-06-29,city scrape,Designperle sentralt i Oslo,503247446.0,2023-02-28,100.0,f,1.0,1.0,"['email', 'phone']",Gamle Oslo,59.90856,10.77924,Entire home/apt,4.0,2.0,1270.0,5.0,365.0,1.0,1.0,14.0,68.0,0.0,0.0,0.0,f,1.0,1.0,0.0,0.0,2023
1.1375873474138322e+18,20240629155744.0,2024-06-29,city scrape,Majorstuen med solrik terrasse,572970943.0,2024-04-18,71.0,f,1.0,1.0,"['email', 'phone']",Frogner,59.9264361,10.7206668,Entire home/apt,4.0,1.0,2057.0,1.0,365.0,28.0,58.0,88.0,269.0,3.0,3.0,3.0,f,1.0,1.0,0.0,0.0,2024
1.1376246716014838e+18,20240629155744.0,2024-06-29,city scrape,Oslofjord Garden Studio,679788.0,2011-06-08,100.0,f,1.0,3.0,['phone'],Nordstrand,59.86884,10.77046,Entire home/apt,2.0,1.0,1050.0,3.0,365.0,22.0,51.0,73.0,118.0,4.0,4.0,4.0,f,1.0,1.0,0.0,0.0,2011
1.137643857431667e+18,20240629155744.0,2024-06-30,city scrape,Leilighet i Sentrum,100680201.0,2016-10-21,54.0,f,1.0,1.0,"['email', 'phone']",St. Hanshaugen,59.91993,10.74778,Entire home/apt,4.0,2.0,1900.0,3.0,365.0,22.0,39.0,59.0,59.0,7.0,7.0,3.0,f,1.0,1.0,0.0,0.0,2016
1.1376797997291721e+18,20240629155744.0,2024-06-29,city scrape,Modernisert 1roms leilighet,162582876.0,2017-12-13,88.0,f,2.0,2.0,"['email', 'phone']",Frogner,59.92797,10.71443,Entire home/apt,4.0,0.0,1300.0,1.0,365.0,19.0,45.0,72.0,253.0,0.0,0.0,0.0,f,2.0,2.0,0.0,0.0,2017
1.1376927083702775e+18,20240629155744.0,2024-06-29,city scrape,Rom på ca 25 m2 sentralt i Oslo,572953948.0,2024-04-18,100.0,f,1.0,1.0,['phone'],Frogner,59.918522537737005,10.700996777224068,Private room,3.0,1.0,700.0,2.0,365.0,24.0,34.0,64.0,230.0,7.0,7.0,4.0,f,1.0,0.0,1.0,0.0,2024
1.1377217199055306e+18,20240629155744.0,2024-06-29,city scrape,Cozy living room by oslo sentrum,569835572.0,2024-03-31,65.0,f,1.0,2.0,"['email', 'phone']",Gamle Oslo,59.9156585,10.7677553,Private room,2.0,1.0,882.0,1.0,365.0,28.0,57.0,87.0,268.0,2.0,2.0,1.0,f,1.0,0.0,1.0,0.0,2024
1.137738970719523e+18,20240629155744.0,2024-06-29,city scrape,Bo i byen rett ved fjorden,69793574.0,2016-05-01,89.0,t,1.0,3.0,"['email', 'phone']",Gamle Oslo,59.90182528191491,10.752202793955805,Entire home/apt,3.0,1.0,1920.0,3.0,60.0,28.0,49.0,58.0,58.0,0.0,0.0,0.0,f,1.0,1.0,0.0,0.0,2016
1.1377393045076635e+18,20240629155744.0,2024-06-29,city scrape,Classic & elegant Oslo apartment,573017893.0,2024-04-18,38.0,f,1.0,1.0,"['email', 'phone']",Frogner,59.927,10.72312,Entire home/apt,3.0,1.0,982.0,1.0,365.0,10.0,18.0,24.0,94.0,0.0,0.0,0.0,f,1.0,1.0,0.0,0.0,2024
1.1377859438167571e+18,20240629155744.0,2024-06-30,city scrape,Grünerløkka,568116432.0,2024-03-20,80.0,f,1.0,1.0,"['email', 'phone']",Grünerløkka,59.91934836205182,10.763598761612409,Entire home/apt,3.0,1.0,1200.0,3.0,40.0,1.0,1.0,1.0,178.0,1.0,1.0,1.0,f,1.0,1.0,0.0,0.0,2024
1.1378069681235638e+18,20240629155744.0,2024-06-29,city scrape,Byens Fineste Leilighet!,442771681.0,2022-01-30,50.0,f,1.0,1.0,"['email', 'phone']",St. Hanshaugen,59.92445561761653,10.743965308712154,Entire home/apt,3.0,1.0,736.0,20.0,200.0,14.0,44.0,74.0,165.0,0.0,0.0,0.0,f,1.0,1.0,0.0,0.0,2022
1.1381761557923447e+18,20240629155744.0,2024-06-30,city scrape,Leilighet på Grünerløkka,573108827.0,2024-04-19,0.0,f,1.0,1.0,['phone'],Sagene,59.93009342027722,10.760851588968634,Entire home/apt,5.0,2.0,1500.0,7.0,14.0,29.0,59.0,89.0,269.0,0.0,0.0,0.0,f,1.0,1.0,0.0,0.0,2024
1.1382032656980195e+18,20240629155744.0,2024-06-29,city scrape,3-roms nær marka med balkong,56192200.0,2016-01-26,75.0,f,1.0,1.0,"['email', 'phone']",Østensjø,59.87941015345282,10.843219198286532,Entire home/apt,4.0,2.0,1193.0,3.0,20.0,14.0,16.0,21.0,27.0,0.0,0.0,0.0,f,1.0,1.0,0.0,0.0,2016
1.1382495566923232e+18,20240629155744.0,2024-06-30,previous scrape,Central and modern apartment,92471152.0,2016-08-29,75.0,f,2.0,2.0,"['email', 'phone']",Grünerløkka,59.91851305563867,10.76315425336361,Entire home/apt,2.0,1.0,1274.4,4.0,365.0,1.0,2.0,3.0,9.0,0.0,0.0,0.0,f,2.0,2.0,0.0,0.0,2016
1.1384275110631665e+18,20240629155744.0,2024-06-29,city scrape,Cosy house by a swimming lake,395496110.0,2021-04-04,100.0,f,1.0,1.0,"['email', 'phone']",Bjerke,59.9515502330206,10.822020148094191,Entire home/apt,8.0,4.0,1743.0,5.0,28.0,7.0,7.0,7.0,16.0,0.0,0.0,0.0,f,1.0,1.0,0.0,0.0,2021
1.1388320169666807e+18,20240629155744.0,2024-06-29,city scrape,M&M's 1bedroom apartment,5818633.0,2013-04-07,0.0,f,1.0,2.0,"['email', 'phone']",Gamle Oslo,59.9034715,10.7751686,Entire home/apt,2.0,1.0,962.0,1.0,365.0,8.0,12.0,24.0,167.0,0.0,0.0,0.0,f,1.0,1.0,0.0,0.0,2013
1.1388424437912147e+18,20240629155744.0,2024-06-30,city scrape,Leilighet i Gamle Oslo,167784950.0,2018-01-14,50.0,f,1.0,1.0,"['email', 'phone']",Gamle Oslo,59.91488818000576,10.768812038004398,Entire home/apt,4.0,2.0,1402.0,3.0,35.0,21.0,23.0,23.0,30.0,0.0,0.0,0.0,f,1.0,1.0,0.0,0.0,2018
1.1389035950462673e+18,20240629155744.0,2024-06-29,city scrape,"Nydelig design-leilighet, parkering, pool, gym",573264964.0,2024-04-20,100.0,f,1.0,1.0,['phone'],Frogner,59.9239589,10.7117835,Entire home/apt,4.0,2.0,2900.0,2.0,365.0,23.0,41.0,71.0,75.0,1.0,1.0,0.0,f,1.0,1.0,0.0,0.0,2024
1.138961190301438e+18,20240629155744.0,2024-06-29,city scrape,Ny og trivelig sokkelleilighet,11547619.0,2014-01-22,93.0,f,1.0,1.0,['phone'],Nordstrand,59.85384425585852,10.805569542677247,Entire home/apt,2.0,1.0,850.0,2.0,14.0,5.0,7.0,33.0,213.0,9.0,9.0,7.0,f,1.0,1.0,0.0,0.0,2014
1.1390061297161508e+18,20240629155744.0,2024-06-29,city scrape,Majorstua - Rett ved Bogstadveien,140438964.0,2017-07-14,56.6,f,1.0,2.0,"['email', 'phone']",Frogner,59.92548443746914,10.72206205083727,Entire home/apt,4.0,2.0,2250.0,3.0,365.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,f,1.0,1.0,0.0,0.0,2017
1.139045357162523e+18,20240629155744.0,2024-06-29,city scrape,Eksklusiv sentrumsnær leilighet med sjøutsikt,263632507.0,2019-05-23,81.6,f,1.0,1.0,"['email', 'phone']",Gamle Oslo,59.90215242033207,10.756323280869768,Entire home/apt,4.0,2.0,4000.0,3.0,21.0,17.0,29.0,29.0,40.0,0.0,0.0,0.0,f,1.0,1.0,0.0,0.0,2019
1.139078107245035e+18,20240629155744.0,2024-06-29,city scrape,Cozy campervan,158368289.0,2017-11-12,40.0,f,2.0,2.0,"['email', 'phone']",Sentrum,59.91148,10.75151,Entire home/apt,2.0,1.0,1279.0,1.0,365.0,1.0,26.0,56.0,237.0,1.0,1.0,1.0,f,1.0,1.0,0.0,0.0,2017
1.1391980507084019e+18,20240629155744.0,2024-06-29,city scrape,Stay 10 min walk from the center,40586846.0,2015-08-05,89.0,f,1.0,3.0,"['email', 'phone']",Gamle Oslo,59.91794376633137,10.761928615344251,Private room,1.0,1.0,524.0,2.0,30.0,1.0,1.0,4.0,5.0,7.0,7.0,4.0,f,1.0,0.0,1.0,0.0,2015
1.1392075200241453e+18,20240629155744.0,2024-06-29,city scrape,Cosy and comfortable room,33677698.0,2015-05-18,86.0,f,3.0,3.0,"['email', 'phone', 'work_email']",Alna,59.94674666348569,10.898428770271805,Private room,2.0,1.0,613.0,2.0,90.0,29.0,59.0,89.0,269.0,3.0,3.0,1.0,f,1.0,0.0,1.0,0.0,2015
1.1392212765522262e+18,20240629155744.0,2024-06-29,city scrape,Leilighet Adamstuen,79976619.0,2016-06-26,9.0,f,1.0,1.0,['phone'],St. Hanshaugen,59.93129030000001,10.7351299,Entire home/apt,2.0,1.0,1400.0,1.0,365.0,0.0,0.0,0.0,53.0,1.0,1.0,0.0,f,1.0,1.0,0.0,0.0,2016
1.13926049693214e+18,20240629155744.0,2024-06-29,city scrape,Rekkehus i Oslo-nærheten til sjøen,560817264.0,2024-02-07,100.0,f,1.0,1.0,"['email', 'phone']",Nordstrand,59.84390878348185,10.775859079071514,Entire home/apt,6.0,3.0,2000.0,2.0,14.0,11.0,11.0,37.0,217.0,0.0,0.0,0.0,f,1.0,1.0,0.0,0.0,2024
1.1393107256582771e+18,20240629155744.0,2024-06-29,city scrape,Modern penthouse with a view! Plenty of sunshine,552903591.0,2023-12-27,0.0,f,1.0,2.0,"['email', 'phone']",Nordre Aker,59.95271661784996,10.774670988321304,Entire home/apt,4.0,2.0,1486.0,2.0,8.0,18.0,18.0,18.0,111.0,0.0,0.0,0.0,f,1.0,1.0,0.0,0.0,2023
1.139328680245194e+18,20240629155744.0,2024-06-29,city scrape,Central city sanctuary,21611236.0,2014-09-21,67.0,f,1.0,1.0,"['email', 'phone', 'work_email']",Frogner,59.91311629912119,10.71925333232811,Entire home/apt,6.0,3.0,2971.0,1.0,365.0,8.0,8.0,8.0,62.0,8.0,8.0,5.0,f,1.0,1.0,0.0,0.0,2014
1.139340709634264e+18,20240629155744.0,2024-06-29,city scrape,The Heart of Oslo(Bislett) Central Apartment,128988878.0,2017-05-05,87.0,f,1.0,2.0,"['email', 'phone']",St. Hanshaugen,59.92238549999999,10.7367754,Entire home/apt,2.0,1.0,955.0,3.0,1125.0,3.0,4.0,8.0,255.0,9.0,9.0,4.0,f,1.0,1.0,0.0,0.0,2017
1.1395059139505917e+18,20240629155744.0,2024-06-30,city scrape,Sentral og fin leilighet,136418099.0,2017-06-22,50.0,f,1.0,1.0,"['email', 'phone']",Grünerløkka,59.91825963697769,10.76638262718916,Entire home/apt,4.0,2.0,2900.0,4.0,365.0,24.0,50.0,80.0,355.0,0.0,0.0,0.0,f,1.0,1.0,0.0,0.0,2017
1.1395875817011052e+18,20240629155744.0,2024-06-30,previous scrape,Sentral leilighet på Tøyen,476371515.0,2022-08-23,100.0,f,1.0,1.0,"['email', 'phone']",Grünerløkka,59.917029053124736,10.767019165315908,Entire home/apt,4.0,2.0,1370.4,1.0,365.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,f,1.0,1.0,0.0,0.0,2022
1.139611304269958e+18,20240629155744.0,2024-06-29,city scrape,Koselig rom i leilighet på Lambertseter,57349043.0,2016-02-04,94.0,f,2.0,2.0,['phone'],Nordstrand,59.87672156150943,10.814838456202043,Private room,1.0,1.0,440.0,2.0,365.0,11.0,16.0,16.0,187.0,1.0,1.0,0.0,f,2.0,1.0,1.0,0.0,2016
1.1396131344956362e+18,20240629155744.0,2024-06-30,city scrape,Sentral and charming apartment,54739086.0,2016-01-15,78.0,f,1.0,2.0,['phone'],Gamle Oslo,59.9137983,10.7665496,Entire home/apt,4.0,2.0,1757.0,3.0,365.0,9.0,9.0,9.0,9.0,5.0,5.0,4.0,f,1.0,1.0,0.0,0.0,2016
1.1396995911172274e+18,20240629155744.0,2024-06-30,city scrape,Central apartment in Oslo,13676607.0,2014-03-29,0.0,f,1.0,1.0,"['email', 'phone']",Grünerløkka,59.92248929781785,10.773479800578336,Entire home/apt,3.0,1.0,772.0,10.0,91.0,7.0,17.0,17.0,102.0,0.0,0.0,0.0,f,1.0,1.0,0.0,0.0,2014
1.1397452488065126e+18,20240629155744.0,2024-06-30,city scrape,Moderne studioleilighet i Oslo,218091203.0,2018-09-30,17.0,f,1.0,1.0,"['email', 'phone']",Grünerløkka,59.92899807206139,10.770305711776537,Entire home/apt,3.0,1.0,983.0,2.0,14.0,3.0,20.0,50.0,230.0,2.0,2.0,1.0,f,1.0,1.0,0.0,0.0,2018
1.1397463613814831e+18,20240629155744.0,2024-06-30,city scrape,Cosy apartment at the top of Grunerløkka,420499224.0,2021-08-28,100.0,f,1.0,1.0,"['email', 'phone']",Grünerløkka,59.92762,10.75921,Entire home/apt,3.0,1.0,1180.0,7.0,365.0,14.0,14.0,14.0,14.0,2.0,2.0,1.0,f,1.0,1.0,0.0,0.0,2021
1.1397845117242163e+18,20240629155744.0,2024-06-29,city scrape,The Pink House at Kampen,6966674.0,2013-06-17,80.0,f,1.0,4.0,"['email', 'phone']",Gamle Oslo,59.9107194351378,10.781146354568763,Entire home/apt,4.0,2.0,1400.0,3.0,365.0,1.0,5.0,5.0,5.0,1.0,1.0,1.0,f,1.0,1.0,0.0,0.0,2013
1.1397856668287474e+18,20240629155744.0,2024-06-29,city scrape,Supersentral koselig leilighet,138976090.0,2017-07-06,47.0,f,1.0,1.0,"['email', 'phone']",Frogner,59.92485034593955,10.72232725547349,Entire home/apt,2.0,1.0,1000.0,1.0,365.0,15.0,17.0,27.0,188.0,4.0,4.0,1.0,f,1.0,1.0,0.0,0.0,2017
1.1398162277060728e+18,20240629155744.0,2024-06-29,city scrape,Kjellerleilighet på Ullern,5712157.0,2013-04-01,89.0,f,1.0,3.0,"['email', 'phone', 'work_email']",Ullern,59.91477,10.64826,Private room,2.0,1.0,566.0,1.0,365.0,17.0,30.0,58.0,238.0,6.0,6.0,3.0,f,1.0,0.0,1.0,0.0,2013
1.1398764030799259e+18,20240629155744.0,2024-06-29,city scrape,Høy standard leilighet i Oslo,236091392.0,2019-01-12,53.0,f,1.0,1.0,['phone'],Ullern,59.9227298,10.6903601,Entire home/apt,5.0,2.0,1800.0,1.0,365.0,19.0,35.0,35.0,35.0,3.0,3.0,2.0,f,1.0,1.0,0.0,0.0,2019
1.139877384775257e+18,20240629155744.0,2024-06-29,city scrape,Cosy studio apartment in Fagerborg,6292528.0,2013-05-08,100.0,f,1.0,1.0,"['email', 'phone']",Frogner,59.92794374653204,10.723580606281756,Entire home/apt,2.0,0.0,993.0,2.0,14.0,17.0,17.0,17.0,17.0,3.0,3.0,3.0,f,1.0,1.0,0.0,0.0,2013
1.1398814565761764e+18,20240629155744.0,2024-06-30,city scrape,City Center 2BD/1BA/4ppl Budget,133366790.0,2017-06-04,86.0,f,3.0,4.0,"['email', 'phone']",Gamle Oslo,59.91319867212295,10.76634593068848,Entire home/apt,4.0,2.0,1986.0,1.0,365.0,24.0,24.0,24.0,24.0,7.0,7.0,4.0,f,1.0,1.0,0.0,0.0,2017
1.1398883938044054e+18,20240629155744.0,2024-06-29,city scrape,Apartment with 2 bedrooms  next to Frognerparken,260317298.0,2019-05-07,100.0,f,1.0,3.0,"['email', 'phone']",Frogner,59.9230345,10.697536,Entire home/apt,5.0,2.0,2000.0,4.0,365.0,18.0,45.0,48.0,48.0,0.0,0.0,0.0,f,1.0,1.0,0.0,0.0,2019
1.1399033437105307e+18,20240629155744.0,2024-06-29,city scrape,Sjarmerende 2-roms på Majorstuen,27948618.0,2015-02-18,86.0,f,1.0,1.0,"['email', 'phone']",Frogner,59.92571,10.71547,Entire home/apt,2.0,1.0,1329.0,2.0,365.0,28.0,57.0,87.0,268.0,3.0,3.0,3.0,f,1.0,1.0,0.0,0.0,2015
1.1399267601031131e+18,20240629155744.0,2024-06-30,city scrape,Central apartment - Grünerløkka,33436619.0,2015-05-15,90.0,f,1.0,1.0,"['email', 'phone']",Grünerløkka,59.920888,10.7702814,Entire home/apt,3.0,1.0,1349.0,1.0,365.0,21.0,43.0,73.0,73.0,9.0,9.0,7.0,f,1.0,1.0,0.0,0.0,2015
1.1399517335232289e+18,20240629155744.0,2024-06-29,city scrape,Cozy appartment with charm,529912792.0,2023-08-04,67.0,f,1.0,1.0,['phone'],Gamle Oslo,59.90595635753457,10.79123582244192,Entire home/apt,5.0,2.0,1083.0,5.0,60.0,16.0,25.0,25.0,25.0,0.0,0.0,0.0,f,1.0,1.0,0.0,0.0,2023
1.1399566028619063e+18,20240629155744.0,2024-06-30,previous scrape,Norway Explorer,216191848.0,2018-09-19,72.0,f,2.0,11.0,['phone'],Alna,59.92562605529067,10.862276504072144,Entire home/apt,4.0,1.0,1258.2,1.0,365.0,29.0,59.0,89.0,269.0,0.0,0.0,0.0,f,2.0,2.0,0.0,0.0,2018
1.1399908952405859e+18,20240629155744.0,2024-06-29,city scrape,Koselig leilighet med balkong og utsikt,213564881.0,2018-09-04,17.0,f,1.0,1.0,"['email', 'phone']",Grorud,59.952508845795,10.876637568696571,Entire home/apt,3.0,1.0,530.0,1.0,365.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,f,1.0,1.0,0.0,0.0,2018
1.1402712365937604e+18,20240629155744.0,2024-06-29,city scrape,Rom i 52 kvm leil. Grunerløkka,267551328.0,2019-06-10,100.0,f,1.0,1.0,"['email', 'phone']",Grünerløkka,59.92340009999999,10.7717881,Private room,1.0,1.0,645.0,6.0,26.0,26.0,26.0,26.0,111.0,0.0,0.0,0.0,t,1.0,0.0,1.0,0.0,2019
1.1403340335079619e+18,20240629155744.0,2024-06-29,city scrape,Attraktiv 3-roms på Tjuvholmen,4845511.0,2013-01-25,62.2,f,1.0,2.0,"['email', 'phone']",Frogner,59.90818770000001,10.7227836,Entire home/apt,3.0,2.0,3786.0,4.0,30.0,27.0,29.0,29.0,29.0,0.0,0.0,0.0,f,1.0,1.0,0.0,0.0,2013
1.1403367696238404e+18,20240629155744.0,2024-06-29,city scrape,Koselig leilighet St.Hanshaugen,27950944.0,2015-02-18,50.0,f,1.0,1.0,"['email', 'phone']",St. Hanshaugen,59.9309317,10.7480452,Entire home/apt,2.0,1.0,800.0,4.0,30.0,21.0,22.0,22.0,167.0,0.0,0.0,0.0,f,1.0,1.0,0.0,0.0,2015
1.1403675747365696e+18,20240629155744.0,2024-06-29,city scrape,Stor villa med sjøutsikt på Ulvøya i Oslo,2678654.0,2012-06-19,38.0,f,3.0,4.0,"['email', 'phone']",Nordstrand,59.8715218,10.7716238,Entire home/apt,10.0,5.0,2400.0,6.0,365.0,22.0,22.0,22.0,201.0,0.0,0.0,0.0,f,3.0,3.0,0.0,0.0,2012
1.1403752370514391e+18,20240629155744.0,2024-06-29,city scrape,Toppleilighet med 20kvm Balkong,504710446.0,2023-03-10,40.0,f,1.0,1.0,['phone'],Grünerløkka,59.93029860000001,10.791075,Entire home/apt,4.0,1.0,1371.0,1.0,30.0,17.0,17.0,17.0,193.0,0.0,0.0,0.0,f,1.0,1.0,0.0,0.0,2023
1.1404325169640982e+18,20240629155744.0,2024-06-29,city scrape,Beste Frogner,187918651.0,2018-05-05,83.0,f,2.0,2.0,"['email', 'phone']",Frogner,59.92113,10.7034,Entire home/apt,2.0,1.0,1700.0,1.0,365.0,26.0,55.0,85.0,265.0,8.0,8.0,7.0,f,2.0,2.0,0.0,0.0,2018
1.1404999007761812e+18,20240629155744.0,2024-06-29,city scrape,Romslig og sentral leilighet,146617803.0,2017-08-18,50.0,f,1.0,1.0,"['email', 'phone']",Grünerløkka,59.92857684229757,10.795378975590015,Entire home/apt,5.0,2.0,1650.0,2.0,365.0,25.0,25.0,25.0,78.0,0.0,0.0,0.0,f,1.0,1.0,0.0,0.0,2017
1.1405196582053051e+18,20240629155744.0,2024-06-30,previous scrape,Уютная 3 комнатная  квартира в центре Осло,20410492.0,2014-08-22,93.0,f,4.0,4.0,"['email', 'phone']",Gamle Oslo,59.91238454179136,10.76019913809816,Entire home/apt,3.0,3.0,2024.2,1.0,365.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,f,3.0,1.0,2.0,0.0,2014
1.1405200455606249e+18,20240629155744.0,2024-06-30,previous scrape,Nyoppusset leilighet på Sagene,24719005.0,2014-12-11,63.0,t,2.0,2.0,"['email', 'phone']",Sagene,59.93767804799473,10.755271265570045,Entire home/apt,2.0,1.0,2024.2,60.0,365.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,f,2.0,2.0,0.0,0.0,2014
1.140666570348308e+18,20240629155744.0,2024-06-29,city scrape,Elegant high-end apartment,20006831.0,2014-08-14,77.8,f,1.0,4.0,"['email', 'phone']",Frogner,59.9191826,10.7008781,Entire home/apt,4.0,2.0,3000.0,6.0,365.0,29.0,42.0,42.0,42.0,0.0,0.0,0.0,f,1.0,1.0,0.0,0.0,2014
1.1406835669729513e+18,20240629155744.0,2024-06-29,city scrape,Leilighet i Bydel Østensjø,80194512.0,2016-06-27,100.0,f,1.0,1.0,"['email', 'phone']",Østensjø,59.89619,10.80883,Entire home/apt,2.0,1.0,1093.0,1.0,365.0,20.0,44.0,72.0,252.0,1.0,1.0,1.0,f,1.0,1.0,0.0,0.0,2016
1.1410449580933235e+18,20240629155744.0,2024-06-29,city scrape,Super central city apartment,56021483.0,2016-01-25,99.0,t,5.0,6.0,"['email', 'phone']",Sentrum,59.91099794206195,10.747229166968207,Entire home/apt,4.0,1.0,1564.0,1.0,365.0,16.0,38.0,41.0,41.0,21.0,21.0,13.0,f,5.0,4.0,1.0,0.0,2016
