id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
798247900547814612,Lys og luftig studioleilighet,390068154,Kjersti Aarak,,Gamle Oslo,59.90942275279929,10.778893253798774,Entire home/apt,1200,3,17,2024-06-16,1.13,1,65,13,
798351481529055298,Quiet and central two-bedroom apartment,68257383,Kristina,,Sagene,59.939724627952,10.762700267463766,Entire home/apt,1200,2,2,2023-04-07,0.12,1,76,0,
798503222282370217,Flott villa med stor hage i Oslo,186863616,Helle-Karine,,Vestre Aker,59.9544946,10.6602644,Entire home/apt,2210,3,8,2024-02-24,0.54,1,20,5,
798542436128496574,"Central & Modern, Renovated 2023 w/Stunning Views!",4339807,Kristian,,Gamle Oslo,59.91765210000001,10.7638557,Entire home/apt,1999,1,11,2023-09-28,0.74,5,303,5,
799267311335158911,"Elegant, peaceful and central",83899392,Eivind,,Ullern,59.92494615779418,10.642926390725709,Entire home/apt,1950,2,10,2023-09-28,0.58,1,269,2,
799333325580780111,"Solrik balkong, nydelig klassisk leilighet",21412843,Tine,,Gamle Oslo,59.91527309999999,10.7656786,Entire home/apt,2000,2,28,2024-06-16,1.66,1,10,17,
799340048970720707,Smakfull leilighet sentralt i Oslo,263157577,Amund,,St. Hanshaugen,59.92027013658486,10.741896782183186,Entire home/apt,2000,2,25,2023-09-05,1.45,1,201,9,
799802149580571984,Quite Convenient in Grünnerløkka,384427764,Trevor,,Sagene,59.93198123058771,10.760518056481033,Entire home/apt,1700,9,0,,,1,180,0,
799837567073673939,Spacious apartment /Central Oslo,139822174,Kasper,,St. Hanshaugen,59.9251445,10.7424939,Entire home/apt,1700,2,0,,,1,362,0,
799873966628579039,Leilighet på Majorstuen,44681298,Anne,,Frogner,59.92604146714688,10.725157025109553,Entire home/apt,1107,20,2,2023-03-05,0.12,1,333,0,
800512449159260981,Takterrasse på Majorstuen,129287521,Jeanett,,Frogner,59.92874016454519,10.723631579498988,Entire home/apt,,2,6,2023-08-17,0.44,1,0,4,
800653629009311917,Cozy flat in Grünerløkka,92128453,William,,Grünerløkka,59.92697383551098,10.756745596295184,Entire home/apt,850,3,2,2024-03-29,0.12,1,325,1,
800721625932153108,Glimmer22,29436705,Ingunn,,Nordstrand,59.86942,10.81547,Entire home/apt,926,3,8,2024-06-11,0.47,1,196,3,
800737761514357457,"Modern, spacious and central apartment",70667522,Kristin,,Sagene,59.92923664361035,10.759554807417548,Entire home/apt,1700,3,2,2023-04-24,0.14,1,16,0,
800749792970076684,Delikat leilighet midt i Oslo på Kiellandsplass,4548437,Natasha,,Grünerløkka,59.926607298642445,10.750989286190759,Entire home/apt,950,2,25,2023-08-30,1.49,1,79,7,
800805543878431553,"Cozy, classic and very central Frogner",13011421,Irene Christina,,Frogner,59.91266524135782,10.709640873131208,Private room,850,2,53,2024-06-12,3.11,2,69,37,
801366274389347497,Cozy apartment on top of Oslo,41706083,Andreas Løve Storm,,Vestre Aker,59.97737000000001,10.6590259,Entire home/apt,1000,3,22,2024-03-13,1.29,1,342,10,
801382354279142781,Ny leilighet på Tøyen,476613104,Knut Halvard,,Gamle Oslo,59.91442597737851,10.769756475701314,Entire home/apt,1000,3,17,2024-06-25,1.04,1,8,12,
801404493260981956,Nyoppusset leilighet på Alexander Kiellands plass,55007912,Hanne,,Grünerløkka,59.92837063360737,10.75080905109644,Entire home/apt,900,2,1,2024-03-22,0.30,1,7,1,
801469860181962162,Hyggelig leilighet med peis,13913198,Lisa,,Grünerløkka,59.921396978151186,10.764502469279137,Entire home/apt,1100,4,19,2024-04-30,1.40,1,19,15,
801505207978638323,Flott perle på Grünerløkka,239806275,Eivind,,Grünerløkka,59.92328248899071,10.759101923518342,Entire home/apt,1493,2,24,2024-04-01,2.01,1,20,24,
801522489294773243,En romslig og trivelig leilighet,127355719,Andreas,,Gamle Oslo,59.90698839999999,10.7842778,Entire home/apt,1729,1,7,2023-11-19,0.43,1,239,3,
801533961402613157,Central apartment with 2 bedrooms,15965601,Jack,,Grünerløkka,59.9197743,10.7633312,Entire home/apt,1800,3,38,2024-04-25,2.28,1,26,27,
802118182041144716,"Oslo, Beautiful new apartement 85m2, 4(+)people",210912857,Elin,,Nordre Aker,59.965407606212175,10.738259656799482,Entire home/apt,2990,2,3,2023-11-10,0.27,3,265,3,
802689700661877012,"Koselig privat rom, sentralt.",190852631,Jan Tore,,Frogner,59.92851024973229,10.713426433503628,Private room,567,3,51,2024-06-22,2.92,1,19,39,
802773986790695067,Leilighet på beste Grunerløkka,82512493,Marte,,Grünerløkka,59.92845382222491,10.76068825550823,Entire home/apt,1032,2,0,,,1,9,0,
802774323420164084,Rom i Oslo sentrum,133063949,Agnes,,Gamle Oslo,59.912977649999405,10.764659484692338,Private room,950,2,15,2024-06-27,1.05,1,86,10,
802896327474351515,New & Modern 1 Bedroom Apt with Private Balcony,3718734,Martha,,Gamle Oslo,59.9180648,10.7887115,Entire home/apt,1300,2,33,2024-06-25,1.89,1,69,24,
802948323180735782,"Oslo, Beautiful apartement for two (+)",210912857,Elin,,Nordre Aker,59.96360968706569,10.736700204401586,Entire home/apt,1490,3,10,2024-06-04,0.74,3,174,8,
803397675335524847,"Large Studio for Four, w/terrace /Oslo Central",331800256,Ronny,,Sentrum,59.911927940518716,10.747215262987467,Entire home/apt,1264,1,80,2024-06-23,4.81,5,45,66,
803439488216184589,Spektakulær toppleilighet med privat takterasse,103845949,August Nemeth,,St. Hanshaugen,59.92966149999999,10.7445075,Entire home/apt,3200,2,11,2024-05-31,0.77,1,359,6,
804080270088439066,"Rom i sentral, moderne leilighet",246219030,Tone,,Sagene,59.93447984429572,10.760084024870855,Private room,395,1,4,2023-04-30,0.24,2,210,0,
804219431295414279,Sentral leilighet i Oslo sentrum,92453178,Eline,,Frogner,59.91991556519794,10.733223843481131,Entire home/apt,,2,28,2024-06-02,1.81,1,1,22,
804249926522812015,Moderne leilighet med fantastisk takterrasse,61552232,Jørgen,,Grünerløkka,59.92010335610548,10.766908858627348,Entire home/apt,2400,2,10,2024-06-25,0.61,1,175,4,
804382212127703834,Central at Grünerløkka (with balcony),106262087,Simen,,Grünerløkka,59.9276504048167,10.763135142624378,Entire home/apt,1300,3,15,2024-05-12,0.87,1,8,9,
804817948255772121,18 century home in the middle of Grünerløkka,314674956,Ina,,Grünerløkka,59.92201764080681,10.757588722753914,Entire home/apt,3000,1,4,2024-06-10,0.33,1,364,4,
804830662745176655,Hjemmekoselig nær Frognerparken og Majorstuen,63191705,Stine Charlotte,,Vestre Aker,59.93742280000001,10.6969682,Entire home/apt,2262,3,10,2023-12-31,0.74,1,21,7,
804882396132682262,Lyst og luftig på Grünerløkka,457906911,Sunniva,,Grünerløkka,59.925315594880814,10.765132120289165,Entire home/apt,,3,19,2023-11-03,1.14,1,0,9,
804916082183628862,Sentrale cozy appartment,166028621,Janette,,Bjerke,59.94602594701524,10.843957794650748,Private room,800,2,7,2023-07-25,0.41,1,210,3,
804980982187424140,Romslig hus med tre soverom på Nordstrand,5577620,Peter,,Nordstrand,59.8580977611977,10.81478376216463,Entire home/apt,3050,2,0,,,1,33,0,
804982661091778022,Lys og sjarmerende leilighet,193655214,Marius Engan,,Sagene,59.93208000000001,10.7668309,Entire home/apt,,2,5,2024-03-17,1.18,1,0,5,
805098823463995553,Space and Grace,420626718,Ola Toftegaard,,Ullern,59.92238052552463,10.657211355865002,Entire home/apt,1955,5,0,,,1,363,0,
805115791036876066,Strøken kjellerleilighet med stor kino.,496239143,May Lisbeth,,Vestre Aker,59.9436319,10.6774893,Private room,796,1,13,2024-06-25,0.86,3,362,5,
805642920562426338,"Amazing house, 360 rooftop.",496239143,May Lisbeth,,Vestre Aker,59.9436319,10.6774893,Entire home/apt,5504,1,0,,,3,364,0,
805647939627183480,Central and modern apartment,74436656,Charlotte,,Gamle Oslo,59.90975699289813,10.765323767012994,Entire home/apt,,7,6,2023-08-28,0.46,3,0,2,
805660435302442706,Amazing house with 360 terrace,496239143,May Lisbeth,,Vestre Aker,59.9436319,10.6774893,Entire home/apt,3500,1,0,,,3,364,0,
805773806376418964,"Abildsø, nydelig leilighet",80047056,Shahin,,Østensjø,59.88149749999999,10.8236327,Entire home/apt,800,1,1,2023-04-23,0.07,1,364,0,
805802187336164660,Leilighet på Kiellands Plass,496412063,Marcus,,St. Hanshaugen,59.92581015624713,10.749525546336065,Entire home/apt,757,3,5,2024-05-20,0.29,1,15,2,
805846615997972111,Super clean top floor apartment,58062532,Didrik,,Frogner,59.9286361,10.7137586,Entire home/apt,1300,1,15,2023-10-22,0.87,1,262,4,
805851538350620282,Lekker leilighet på Grunerløkka!,49734974,Mari,,Grünerløkka,59.92715,10.75696,Entire home/apt,,1,92,2024-06-27,5.85,1,0,71,
805857779102705867,Leilighet på Nordstrand,74571531,Simen,,Nordstrand,59.86748869752329,10.78510041429938,Entire home/apt,761,31,0,,,1,365,0,
805898657619398912,Nyoppusset leilighet på 90 kvm,389369593,Søren,,Sentrum,59.918707460930044,10.729734035025526,Entire home/apt,3850,1,2,2023-07-01,0.16,1,365,1,
805919049334842689,Vesteråsveien 34A,495991193,Laila,,Ullern,59.93489601760521,10.64487679586352,Private room,900,1,0,,,1,180,0,
805966459026977373,Luxury Pool Villa in Oslo Norway,423255337,Mr Charles,,Vestre Aker,59.97993,10.6622,Entire home/apt,50000,1,0,,,1,365,0,
806935786799026897,Bo sentralt og koselig på Kampen,7840440,Ingrid Marie,,Gamle Oslo,59.91224,10.78337,Entire home/apt,1400,3,8,2023-10-03,0.49,3,3,4,
806972212657353732,Fresh leilighet sentralt i Oslo,20637334,Anja,,St. Hanshaugen,59.92951158144587,10.734105606666697,Entire home/apt,1202,2,0,,,1,179,0,
807103296742786573,Centrally located in Oslo West,40041707,Tone Beate,,Frogner,59.92922249869202,10.711739884149386,Entire home/apt,1356,2,99,2024-06-25,6.25,2,229,66,
807219444195838766,Stor og sentral leilighet med balkong,42571879,Lars,,Frogner,59.92208878335601,10.732844121813944,Entire home/apt,2320,4,13,2023-11-28,0.81,1,22,1,
807257138032668020,Luksuriøs fire-roms med sentral beliggenhet,496776016,Anniken Lervik,,Frogner,59.92606190304771,10.730410537510744,Entire home/apt,,2,11,2024-06-02,0.68,1,0,6,
807285920241072187,Leilighet midt i byen med fantastisk utsikt,213971901,Gudrun,,Gamle Oslo,59.91374184160171,10.770505546313025,Entire home/apt,1200,2,18,2024-06-09,1.14,1,5,9,
807324525941452813,Koselig leilighet på Grünerløkka,408572452,Isabel,,Grünerløkka,59.927248589065016,10.759269134708411,Entire home/apt,2500,2,2,2023-06-09,0.15,1,180,0,
807470369043352736,Sunny & Cosy LoftApt in CityCenter (St.Hanshaugen),41619016,Pia,,St. Hanshaugen,59.92452419999999,10.7417072,Entire home/apt,1457,2,71,2024-06-16,4.17,1,340,47,
807847529800724007,Sjelfull oase ved elven på Grunerløkka med balkong,117123823,Line,,Grünerløkka,59.917569444497566,10.759170689045115,Entire home/apt,,4,11,2023-08-21,0.73,1,0,1,
808484262915326038,Enebolig i Grünerløkka bydel,112424448,Sonja,,Grünerløkka,59.92573781239319,10.789425233521246,Entire home/apt,2890,2,2,2023-07-14,0.16,1,10,2,
808593536538624106,Nyoppusset 2-roms på Frogner.,357582394,Anette,,Frogner,59.91134624112728,10.708652674764862,Entire home/apt,1000,4,4,2024-05-03,1.43,1,20,4,
808658439887151880,Newly Renovated Gem: Central and Modern,474345286,Ulrikke,,St. Hanshaugen,59.92233263393996,10.73566161096096,Entire home/apt,1104,1,113,2024-06-12,7.02,1,79,79,
809098410351454490,Nydelig praktikantleilighet,35992026,Linn,,Gamle Oslo,59.91012169999999,10.7752162,Private room,400,30,2,2023-12-20,0.19,1,211,2,
809248607378450204,St Hanshaugen studio flat with a view,18924870,Elsie-Ann,,St. Hanshaugen,59.927590087167765,10.74406964412335,Entire home/apt,921,2,64,2024-06-20,3.81,1,190,49,
809953614468994342,Sentral leilighet i Oslo,233309430,Sondre,,Gamle Oslo,59.91178444902118,10.76478694702652,Entire home/apt,3500,2,7,2024-02-11,0.45,1,63,2,
810023404155531488,Leilighet Lilleaker/Lysaker,28391263,Pavithran,,Ullern,59.916694176434994,10.63962376994709,Entire home/apt,1480,1,0,,,2,269,0,
810079723950730236,Eksklusiv utsiktsleilighet,255588411,Mia,,Gamle Oslo,59.91347825688737,10.78916571904906,Entire home/apt,1000,1,5,2023-08-05,0.34,2,2,4,
810182774586952969,Flott 4-romsleilighet på Torshov (rett ved T-bane),88187784,Maria,,Sagene,59.93724397091541,10.781342360735358,Entire home/apt,,14,1,2023-04-07,0.07,1,1,0,
810543297958818826,Mysigt och centralt boende,56021483,Tessie,,Grünerløkka,59.92831,10.75141,Entire home/apt,1524,1,70,2024-06-25,4.28,5,45,55,
810594757892276157,Exclusive apartment behind the castle in Oslo,21072731,Anne Sofie,,Frogner,59.92086624686678,10.723125693523123,Entire home/apt,3500,21,0,,,1,57,0,
810604171530428734,"Moderne leilighet på Kjelsås, med 12 kvm terrasse",459576071,Raymond,,Nordre Aker,59.96602,10.76927,Entire home/apt,1300,3,1,2023-07-16,0.09,1,175,1,
810670722942034896,"Large, central & beautiful flat w/ balcony",40180347,Karen,,St. Hanshaugen,59.93091,10.73285,Entire home/apt,1700,2,11,2024-01-19,0.68,1,17,7,
810703545561184564,"numa | Barrier-Free Suite in Uranienborg, Oslo",496524596,Numa Topp,,Frogner,59.9178275,10.7184187,Entire home/apt,1206,1,8,2024-06-09,0.57,8,335,5,
810888208397658359,Fin og sentral leilighet med balkong,145341850,Anette,,Frogner,59.92723,10.72431,Entire home/apt,,3,1,2023-05-07,0.07,1,0,0,
810896265897719028,Doktor Holms Villa,165617031,Åsmund,,Vestre Aker,59.96090294120077,10.676181804095098,Entire home/apt,5200,7,1,2023-07-30,0.09,2,348,1,
811271463861346976,Spacious 2-Bedroom Apartment with Kitchen & Washer,497692888,Bob,,Gamle Oslo,59.91234069999999,10.7653532,Entire home/apt,2762,7,62,2024-06-20,3.86,2,321,44,
811403172836267173,Bo rett ved parken!,11533560,Ole Brinch,,Ullern,59.92766477816801,10.6866706260936,Entire home/apt,1520,3,0,,,1,101,0,
811417220910298415,Brand new 4 bedroom apartment,25927831,Haakon,,Frogner,59.92859499999999,10.723832,Entire home/apt,5039,2,18,2024-06-23,1.12,23,39,10,
811488390983370233,"Hybel med utsikt, heis og eget bad",46843341,Jens Arne,,Nordre Aker,59.96144947181372,10.798301249742508,Private room,500,2,21,2024-06-24,1.25,1,319,9,
811578684771327966,New and modern apartment in Oslo,335409969,Kristoffer,,St. Hanshaugen,59.919598312660476,10.740389339625835,Entire home/apt,1699,1,3,2023-07-02,0.23,1,364,1,
811608753984951722,"Fredelig nær byen, Sognsvann og Rikshospitalet",355036813,Eva,,Nordre Aker,59.9544313,10.7241258,Private room,431,1,30,2024-06-09,2.87,1,137,30,
811621839591813149,1 Bedroom Apartment with a Kitchen and Washer,497692888,Bob,,Gamle Oslo,59.91234069999999,10.7653532,Entire home/apt,1940,7,24,2024-06-20,1.47,2,342,12,
812052341200058841,Rekkehusleilighet i Holmenkollen,497867685,Georg,,Vestre Aker,59.97706,10.64569,Entire home/apt,1618,2,0,,,1,83,0,
812059938509941588,"Quiet, central apartment",114231575,Henrik,,Grünerløkka,59.91872295254206,10.758384403619079,Entire home/apt,1529,2,65,2024-06-26,3.92,1,266,44,
812175428738537610,Little Venice,461985976,Eric,,Gamle Oslo,59.907843312328595,10.75835950110418,Entire home/apt,21948,3,0,,,7,365,0,
812200923822370048,Sommero,461985976,Eric,,Frogner,59.914659879138156,10.720767406223558,Entire home/apt,13717,1,0,,,7,354,0,
812292232454333265,Charming house in Ekeberg,6072010,Maren,,Nordstrand,59.88635965373283,10.783916101922934,Entire home/apt,2929,3,2,2023-08-04,0.18,1,355,2,
812299252620690972,Klassisk Kampen-leilighet i trehusbebyggelsen,41534507,Jan Olav,,Gamle Oslo,59.9103,10.78,Entire home/apt,,2,21,2024-05-30,1.34,1,0,9,
812299626322081548,Koselig leilighet med nærhet til sentrum og marka,55306878,Mariell,,Bjerke,59.94349232074111,10.810345828836043,Entire home/apt,1400,5,9,2023-10-01,0.74,1,107,9,
812300778347745977,Apartment in the center of Oslo,488115704,Ida,,Frogner,59.92524584428007,10.724420808255672,Entire home/apt,1271,3,9,2024-06-01,0.54,1,347,4,
812421261272488883,Cossy house with all amenities and free parking,341156891,Mohammad Nabeel,,Søndre Nordstrand,59.8343278,10.8311323,Entire home/apt,800,1,17,2024-06-29,1.08,1,34,6,
812871609677971390,"Close to nature, 2-bedrooms",36916169,Thomas,,Østensjø,59.8991441,10.8491353,Entire home/apt,990,4,8,2024-02-11,0.57,1,179,7,
